cust_no,prev_count_C,prev_count_D,prev_count_N,prev_count_P,prev_count_A,prev_count_C_neg,prev_count_D_neg,prev_count_N_neg,prev_count_P_neg,prev_count_A_neg,event_level_B,event_level_A,event_level_C,event_term,event_rate,event_amt,prod_id,prod_cat,is_success,A,B,D,event_type,event_level
5400C31A804AE1FAADF9002C65F82764,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,6.0,D0007,D,0,0,0,1,D,A
EBD5852C8A060270C9262E16ADA379A3,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,15.0,D0007,D,0,0,0,1,D,A
8781F4EA926D1C1D5D3385AB6517E4D3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,31.0,D0007,D,0,0,0,1,D,A
BC2041BF30DDA2DB5C7B71FF64CADEBC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,30.0,61.0,D0007,D,0,0,0,1,D,A
D8140E16FDB85353694420EEF1C21EAE,2.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0,1,0,0.0,19.0,129.0,D0007,D,0,0,0,1,D,A
3AE7237F5B055B43A68A2A2E98DE7682,0.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,201.0,D0007,D,0,0,0,1,D,A
5603D263260E49A128061ADD2D2B39F0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,27.0,D0007,D,0,0,0,1,D,A
0526408C06079215F78E2F25FC100641,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,6.0,D0007,D,0,0,0,1,D,A
75CE027C5D5411884FFAB34B79828D66,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,24.0,D0007,D,0,0,0,1,D,A
AE3F9BC3CB0AC8720A9A9BBF18A8A0F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,26.0,11.0,D0007,D,0,0,0,1,D,A
2D796D194009C2ED72860560B20A78B2,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0.0,22.0,10.0,D0007,D,0,0,0,1,D,A
DAFA6AEFC79DC8B04AECA213FD3862BC,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,26.0,11.0,D0007,D,0,0,0,1,D,A
38CCDB87C1063B0887908D163BC80659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,9.0,D0007,D,0,0,0,1,D,A
3DE16E06585C388E6E1C0A649C749C98,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,18.0,D0007,D,0,0,0,1,D,A
49DAAF9A091936AE40B9AC7C6251B8E4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,27.0,D0007,D,0,0,0,1,D,A
883BCEAE47478F3E85FA192171790A80,2.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0.0,19.0,9.0,D0007,D,0,0,0,1,D,A
F4320187B5A3DF8BE5CDFD489D4A7A78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,34.0,D0007,D,0,0,0,1,D,A
EF66535C0E88A9372EEF5718918B3D4C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,22.0,6.0,D0007,D,0,0,0,1,D,A
FFE1C102FA04F42D1C232C7C3F4AF493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,22.0,9.0,D0007,D,0,0,0,1,D,A
883BCEAE47478F3E85FA192171790A80,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,12.0,D0007,D,0,0,0,1,D,A
7DCE79E99F3493A4219A32A47DE12FF2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,22.0,21.0,D0007,D,0,0,0,1,D,A
ED0A36DAA5675A9541B4EB7F9D2539C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,101.0,D0007,D,0,0,0,1,D,A
3AE7237F5B055B43A68A2A2E98DE7682,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,21.0,D0007,D,0,0,0,1,D,A
C8D7AB14B09FC378C909A267C2CC769A,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,11.0,D0007,D,0,0,0,1,D,A
1E02989DA7558FCDA684EFC628AC9E16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,6.0,D0007,D,0,0,0,1,D,A
609AF39B94A9BA59B5A0108EDECA3C02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,32.0,61.0,D0007,D,0,0,0,1,D,A
38CCDB87C1063B0887908D163BC80659,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,30.0,119.0,D0007,D,0,0,0,1,D,A
0510B13EB7AAF676AEFD64079E2BD762,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,42.0,D0007,D,0,0,0,1,D,A
38CCDB87C1063B0887908D163BC80659,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,30.0,51.0,D0007,D,0,0,0,1,D,A
4CC5B46248535FD0B86A8FEA27F54296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,22.0,11.0,D0007,D,0,0,0,1,D,A
C3A17C8DF5DB5A7BDC72920DCC7FC7D9,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,17.0,D0007,D,0,0,0,1,D,A
E6607253725C7F341CBC691003C3F6A8,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,19.0,D0007,D,0,0,0,1,D,A
9F8078D07525B38C515C3E9B8A79B06C,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,18.0,D0007,D,0,0,0,1,D,A
58B96070F37BC1E93305B33D01CE16F7,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,22.0,11.0,D0007,D,0,0,0,1,D,A
55C29B3BB19664F3141A87EB0C960F6B,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,26.0,19.0,D0007,D,0,0,0,1,D,A
66BF35B234DFF1B0BED0689424A6D36D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,150.0,2.0,D0008,D,0,0,0,1,D,A
66BF35B234DFF1B0BED0689424A6D36D,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,150.0,2.0,D0008,D,0,0,0,1,D,A
F717E6B30F4DF0EF0A2AC61AC3506A01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,150.0,4.0,D0008,D,0,0,0,1,D,A
D6AB2A3C56BC825911FAE9F25CB48E1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,139.0,2.0,D0008,D,0,0,0,1,D,A
BB0C8E18FCBFA76A3989C85E82F5320A,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,111.0,2.0,D0008,D,0,0,0,1,D,A
26ECCB2E5FBA3F3598B0DA6EB0923B09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,111.0,4.0,D0008,D,0,0,0,1,D,A
0A4E79BA67C41C85BAF71F949710A227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,139.0,4.0,D0008,D,0,0,0,1,D,A
809CAAA4DB5CF81E664E5301F6D4A4C1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,111.0,2.0,D0008,D,0,0,0,1,D,A
2CD97C213BF09C7403FDA5774E2C7437,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,150.0,4.0,D0008,D,0,0,0,1,D,A
2C0412D64E027EBBC8849DC0D6171AC5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,139.0,2.0,D0008,D,0,0,0,1,D,A
E383B04AB6C98FC9A101972A097608C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,155.0,6.0,D0008,D,0,0,0,1,D,A
4FC6CA1015529C6C35703920ACFE5FF7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,155.0,6.0,D0008,D,0,0,0,1,D,A
3E5DF22087FCCF590A52C1F4A7435E54,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,115.0,6.0,D0008,D,0,0,0,1,D,A
336E420315F14B46A8B39CE4825F4AC2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,125.0,6.0,D0008,D,0,0,0,1,D,A
273DE65150FAEC22C5CE11F8D4665DCB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,115.0,7.0,D0008,D,0,0,0,1,D,A
CEB655D778F2062B811B03E7192550CE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,139.0,6.0,D0008,D,0,0,0,1,D,A
D0E3831EB844EEB7E321E45414119D69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,150.0,6.0,D0008,D,0,0,0,1,D,A
D2B21D6D1C8237CF89D0B11FBB0E6416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,150.0,6.0,D0008,D,0,0,0,1,D,A
D6AB2A3C56BC825911FAE9F25CB48E1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,139.0,3.0,D0008,D,0,0,0,1,D,A
E537A32D5BD650C6E6528A88754CC300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,97.0,2.0,D0008,D,0,0,0,1,D,A
6703EFF4988A6A7F504B3B2DF2E96DA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,101.0,6.0,D0008,D,0,0,0,1,D,A
5A353321368CA136F8ECA1448A883AC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,101.0,6.0,D0008,D,0,0,0,1,D,A
71E74CC90B9EE4EA370FC99317C4CF3E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,101.0,7.0,D0008,D,0,0,0,1,D,A
8FC7E4922D0C2720B6C89BF36BED5C6C,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,107.0,6.0,D0008,D,0,0,0,1,D,A
FAE45E9AE5D7539EAF27060C05E46731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,115.0,11.0,D0008,D,0,0,0,1,D,A
9628AA5DBFDD46A8D4689C29B17AA4D0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,101.0,8.0,D0008,D,0,0,0,1,D,A
3E5DF22087FCCF590A52C1F4A7435E54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,115.0,11.0,D0008,D,0,0,0,1,D,A
889A58C50F3AF820E6CAAAD7280041DD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,97.0,4.0,D0008,D,0,0,0,1,D,A
19488C4F04BC62CD47EC614E94919BE7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,101.0,6.0,D0008,D,0,0,0,1,D,A
40F20464535CFD1FCCD5B21A220596C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,116.0,11.0,D0008,D,0,0,0,1,D,A
FEF26893BBE8AE966E25252ACD13A4CA,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,107.0,11.0,D0008,D,0,0,0,1,D,A
FC7C0D05743357EF3B8AF535115EDC07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,107.0,11.0,D0008,D,0,0,0,1,D,A
A46D06B0E1A35428FF71110E399DA32D,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,134.0,8.0,D0008,D,0,0,0,1,D,A
2A364F2524D81020BBEDA5B6CA8EE735,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,116.0,3.0,D0008,D,0,0,0,1,D,A
BCDB7CE864C4514B2EEEBC962F72DAF0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,144.0,6.0,D0008,D,0,0,0,1,D,A
D630532F5CC9EBC89DABE978C1803222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,139.0,4.0,D0008,D,0,0,0,1,D,A
6ABE8A059FA4640F3C63A4824D965C12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,134.0,6.0,D0008,D,0,0,0,1,D,A
5FB6A2346FC2F59F21D9F88E2728EE36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,134.0,6.0,D0008,D,0,0,0,1,D,A
3D6F42CAD2CFE9E7FEA92EAAF0349128,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,144.0,6.0,D0008,D,0,0,0,1,D,A
38CF5FAAE05D057E11BEE079A815A432,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,139.0,4.0,D0008,D,0,0,0,1,D,A
4343F62AC646404270B89B38207285E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,88.0,6.0,D0008,D,0,0,0,1,D,A
7C9961535C8D0488E3AA51C8A82C4E54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,150.0,11.0,D0008,D,0,0,0,1,D,A
2F430A3F0F1DA1AA383D9BFAAA863409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,144.0,6.0,D0008,D,0,0,0,1,D,A
1CA5DE96818F996B543F1046DEEEBD57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,144.0,6.0,D0008,D,0,0,0,1,D,A
120E325B6E2C75DD03E451EFDBFB67D5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,129.0,2.0,D0008,D,0,0,0,1,D,A
38CF5FAAE05D057E11BEE079A815A432,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,139.0,4.0,D0008,D,0,0,0,1,D,A
90BCD08548132BF863BAAB85EB690F43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,125.0,21.0,D0008,D,0,0,0,1,D,A
2A3D669F48A0098AE82931F3374DAE8E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,125.0,21.0,D0008,D,0,0,0,1,D,A
088F4B22AA8AE03B00CD58CF7D74D1A3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,101.0,7.0,D0008,D,0,0,0,1,D,A
6B531BE617D7BF4CBA0942AF28AD0A41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,101.0,11.0,D0008,D,0,0,0,1,D,A
36ED69BB8FE0A04F20389F430BD1D454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,116.0,2.0,D0008,D,0,0,0,1,D,A
1643EA57D5EDA5346F34CF5726FEA1C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,116.0,2.0,D0008,D,0,0,0,1,D,A
E85316861F166B7D773402812DD9F89B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,111.0,21.0,D0008,D,0,0,0,1,D,A
144C7A15CFA873C9994931241CA98F60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,125.0,23.0,D0008,D,0,0,0,1,D,A
75FDF6471899895CB3783D564CC41A83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,139.0,6.0,D0008,D,0,0,0,1,D,A
062897CA5F5D9756EA3A6CD20B40C699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,139.0,6.0,D0008,D,0,0,0,1,D,A
3E5DF22087FCCF590A52C1F4A7435E54,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,104.0,11.0,D0008,D,0,0,0,1,D,A
7348288F7DD3BE9E27891FDDA3454B1B,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,116.0,2.0,D0008,D,0,0,0,1,D,A
980C7024FFE5158F080FAD694A8C137D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,116.0,2.0,D0008,D,0,0,0,1,D,A
421ACA0B9B51BD55C97BC145865A970C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,116.0,2.0,D0008,D,0,0,0,1,D,A
510593E53DA8D015D1B7AB9EF071A228,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,5.0,D0009,D,0,0,0,1,D,A
0648AF24FEF67E7DE1BA6E2BD4655438,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,6.0,D0009,D,0,0,0,1,D,A
20FA7866F47F13D84A1FC16E7F58EAC7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,4.0,D0009,D,0,0,0,1,D,A
3B9592E8A8FFA79A03987649CACF3DF8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,3.0,D0009,D,0,0,0,1,D,A
A0BCBCD05D6C55BEBE0980278CEAB860,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,6.0,D0009,D,0,0,0,1,D,A
5BE6952D3174317DBE575D8057896F78,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,3.0,D0009,D,0,0,0,1,D,A
9C60A3080E5C7FA238D43BE655C39970,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,6.0,D0009,D,0,0,0,1,D,A
F2C9BDBCF79D63343A14719A4E03A7D7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,7.0,D0009,D,0,0,0,1,D,A
BD34D8842DE3B92625EC90E167C709A9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,3.0,D0009,D,0,0,0,1,D,A
C3F6B87BE9D41EDF1CC156A5A220AF0E,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,3.0,D0009,D,0,0,0,1,D,A
16763D34CA4F1A9B6AB258F87B5326AB,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,5.0,D0009,D,0,0,0,1,D,A
B7DDE95A661E0916F865CA3EB68C9B7E,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,3.0,D0009,D,0,0,0,1,D,A
0A15AF245D950951729764C76137E56F,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,8.0,D0009,D,0,0,0,1,D,A
13637CB1A81E6B0DA52FAB0DF0F4710F,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,4.0,D0009,D,0,0,0,1,D,A
80D54B502D1BD41B41ECDEC9EB4B2F57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,3.0,D0009,D,0,0,0,1,D,A
F4435F37E2A7C2B2182C30F4481DD7C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,3.0,D0009,D,0,0,0,1,D,A
8AA73ABA36ECDFFA673B284BBA191B8D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,3.0,D0009,D,0,0,0,1,D,A
0D5E055EE478A6CC40B4C52F245C56EF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,3.0,D0009,D,0,0,0,1,D,A
8271D62C9EBE8BD3FFF2F6839B186D23,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,6.0,D0009,D,0,0,0,1,D,A
69D893DABE753317EBB36A63B3C6D706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,7.0,D0009,D,0,0,0,1,D,A
3E265E7A8868C30A1BCCA8CFA6A305D8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,2.0,D0009,D,0,0,0,1,D,A
99A3C805E14FFED309511AAE03DFE89B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,2.0,D0009,D,0,0,0,1,D,A
43C247137E69A79612C419FC46839100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,2.0,D0009,D,0,0,0,1,D,A
A7C7F5810A77F71B6194C83F9CB1E7AE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,2.0,D0009,D,0,0,0,1,D,A
112C8BCF34E99D30B5991C4DA5A11220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,2.0,D0009,D,0,0,0,1,D,A
D98FD7154BC5FB11DA2AA82C9870B489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,4.0,D0009,D,0,0,0,1,D,A
687194AB217AB04038300872117528C9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,4.0,D0009,D,0,0,0,1,D,A
F21E55D0AAB66A65382E0E63920FCBEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,2.0,D0009,D,0,0,0,1,D,A
16725284009A0D680EA4635E46DBB1BC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,2.0,D0009,D,0,0,0,1,D,A
9DA846DA428CDD9CDD0C3DF0FFEAD500,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,2.0,D0009,D,0,0,0,1,D,A
FD8116B31105BCF0A6C4CBBD6F9F79FD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,2.0,D0009,D,0,0,0,1,D,A
8B0E8D515FE3C88520555FB44ACAC2AA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,3.0,D0009,D,0,0,0,1,D,A
AADBF87C4FB4E498B6D84FF9494A10E2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,3.0,D0009,D,0,0,0,1,D,A
1BE5AE7359929B9B7642BA8A11578877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,3.0,D0009,D,0,0,0,1,D,A
73C0CF10F02E6E7EED44784A9BB10405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,2.0,D0009,D,0,0,0,1,D,A
D9E69CFD380E7114701C70E636D607DA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,2.0,D0009,D,0,0,0,1,D,A
B7DE421835ABB90DA56B1B87D93E3CEB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,6.0,D0009,D,0,0,0,1,D,A
7C35635E3A59A7C9902B72B3B886F82A,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,5.0,D0009,D,0,0,0,1,D,A
1D18E2E690EF8B1A99EA48FB62627845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,5.0,D0009,D,0,0,0,1,D,A
6C017CF73A8A1B72D81A672FFF2CEAA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,11.0,5.0,D0009,D,0,0,0,1,D,A
0F8E8697EEA016D7BF2725FA11963852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,9.0,D0009,D,0,0,0,1,D,A
E8DB739D29C990EDA2C0EAA513A43E8E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,4.0,D0009,D,0,0,0,1,D,A
4C0F0E7F44BC46A0776B93FD4C43AA4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,10.0,4.0,D0009,D,0,0,0,1,D,A
5F87F44626A42589E0F1ABE5EFB8BB4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,19.0,9.0,D0009,D,0,0,0,1,D,A
