cust_no,recommended_products
CD962997811D9BC576DD55DE48522C0E,"D0011,D0005,C0012,C0038,C0042"
CDB91DCCE198B10A522FE2AABF6A8D81,"D0001,D0011,C0026,C0040,C0032"
CDB9F8E9617D88223850BB5F498508D0,"D0006,C0042,C0030,D0010,C0003"
CDC7D4AAF29F59B3F35F8005BE4489BC,"D0001,D0007,C0031,C0020,C0037"
CDDD4B228DCDA7FD6F74A0AE65319CB8,"C0012,C0027,C0025,C0017,C0024"
CDE6A4EB5F0FE99D16CC69788246519A,"D0003,D0004,C0011,C0012,D0007"
CDEA6992AD50F74AC1B950AE7248B12E,"C0038,C0007,D0014,D0010,T0001"
CE157876A4DA1FACA9222BE4027A7FCA,"D0009,C0045,C0019,C0025,C0044"
CE25E012C38BD74E210B7543E732C9A2,"C0021,C0018,T0001,C0002,A0019"
CE300D82721AAC9D8070A6074A184AF7,"D0002,C0027,C0034,C0014,C0022"
CE30133A692BB514AF0931E0B64C90A4,"D0004,C0012,C0036,C0028,C0039"
CE3E5196EEA14B38FBE230A9DC8CF0EC,"D0001,C0034,C0039,C0027,C0033"
CE4758EEA15944C1E4015242A68BA1D8,"C0027,C0035,C0026,C0002,C0004"
CE56FA74BD0E978A2A8C0B08190D6F2B,"C0024,C0013,C0041,A0035,A0037"
CE5E08BEEBF96F1E2B3E5F20717E1038,"C0024,D0009,C0003,C0005,A0036"
CE944A74EFBA8D55CC62EE9B740216E7,"D0005,C0024,C0035,C0016,C0038"
CE96CCC3A8CB983FE4CB102CCDE867DD,"D0003,D0001,D0004,D0002,D0010"
CE9B8C91F82B3BA789624A6F511BBC14,"C0031,C0041,C0025,C0045,C0017"
CECBA7687E9B861743EB7773DAC1CD5D,"D0004,C0044,C0042,C0019,C0027"
CEFCB168D72B706395BEDD10C3D7AB76,"C0011,D0006,D0002,C0030,C0034"
CF040C4D99F1D95E8C52A635401AD114,"D0011,D0001,C0001,D0003,C0012"
CF0B659C7521A5B423283CE98AD7E8D8,"D0002,C0041,C0014,C0023,D0014"
CF1C2AA80D1D6989E53B8A3F2CCE86C2,"D0003,D0006,C0013,C0007,C0006"
CF2475DC493EF8C0E7B4BCE362F44DC8,"D0007,D0006,C0011,C0035,C0033"
CF31D6C013BD17D81A5C68A85B03D3FA,"D0003,D0004,D0009,C0020,C0026"
CF38B20191128309F16AA4190A0C84BA,"D0001,D0003,D0004,D0006,D0011"
CF3A3D186BF1340AD3DA50BCBD2EBD05,"D0003,D0011,D0010,C0037,C0027"
CF46CDF92A3D058AD9638753C3370C12,"C0033,C0016,C0028,C0003,A0006"
CF492CB4E281AA2B6DAA49F9830648D2,"D0006,C0023,C0018,C0016,C0033"
CF5038A741F7820C6FFAA5FA690D9703,"D0005,D0008,C0030,C0013,C0022"
CF582270C81C6E02ECD41438A450DFC1,"C0011,D0009,C0008,C0018,A0019"
CF589A512774454E0EECD46E2F8550B0,"C0007,C0027,C0029,C0038,C0026"
CF67CBA61A3C6CDA857658042C5B3640,"C0011,D0007,D0006,C0023,C0033"
CF752435201EA1CF648E680EB57054B0,"C0023,C0035,C0042,D0013,C0004"
CF7CB1BC79EB098BEC6C1FEB533B0E01,"C0045,C0014,C0023,C0039,C0019"
CF80E0B3D24ECD8AA212895678B35591,"D0001,C0035,C0041,C0037,C0002"
CF8C2004E4473792798636999B46EB0F,"D0004,D0012,D0009,D0008,C0007"
CF90A05F1D9E6988DF23C4F17E7C46F7,"D0004,D0006,D0005,D0011,D0002"
CF98B6A7867CA4195109D88C6413C2F1,"D0004,D0005,D0006,D0011,D0008"
CFB73B02D86CE70B17FA76C56D87E52D,"D0003,C0016,C0026,C0018,D0013"
CFC58B968A4658791C510646513505D0,"D0003,C0017,C0035,A0008,C0005"
CFF289453BB5E37564A216927A4EF1C4,"D0008,C0034,C0040,C0037,D0014"
D0309240D096BD813889CC91A0092C3C,"C0011,C0014,C0039,C0037,D0013"
D032AACC65F084CAC060F175AD07C21A,"C0027,C0040,C0004,C0002,T0001"
D03AEEDA44C5521626B4FC3D93DDB60B,"C0034,C0018,C0032,C0043,C0044"
D05E3A5F46D984ACF81FEA7C95038FF3,"D0001,D0003,D0004,D0006,D0002"
D065BE794E60BE6D024D7B2DEE64B255,"C0018,C0029,C0017,C0033,C0025"
D07DAF989009BC6A22CE5276E840B6B6,"D0001,D0004,C0011,C0016,C0019"
D088F72A2345E1A2B898680C61B6D631,"D0003,C0028,C0044,C0027,C0022"
D0941E9AFC60D9F635E05FC9E5BE6A65,"C0024,C0044,C0041,C0017,A0019"
D0997332D82662F3701C3A808E11A7A1,"C0030,C0037,C0031,C0021,D0012"
D0BB3BA2C3B50C4342BCC04B1B249AA7,"D0001,C0030,C0015,C0037,C0032"
D0CA1AD174AE2EB28B1B43CDD97D70A0,"D0001,C0019,C0035,C0027,D0012"
D0CA491508C9DFAF23EC5A040B0B6428,"C0022,C0018,C0042,C0031,C0040"
D0DCB72A84E0393AB28EE4C6E36DBBA6,"D0011,C0028,C0035,C0039,C0044"
D0E10C7716E772CA44FDCD8464FCD0E0,"D0001,D0008,D0010,C0012,C0031"
D0F86C32F383CC4002B703B1DE4BA6F2,"C0007,D0014,C0031,C0030,C0026"
D0FE05C05DB24A0272A43A75C8148BBE,"D0003,D0004,D0006,C0029,C0028"
D11C9406B4376CB810917B11FCEA18C3,"D0005,D0009,C0036,C0039,C0042"
D11E885E84B8804ADEC1DCEE117AA5D6,"D0004,D0006,D0002,D0007,D0009"
D1451C2C21F99E5E9D50640F484DC2FF,"D0001,C0012,C0021,T0001,C0002"
D14CEC25348530C412429DC456C82298,"D0010,C0008,C0041,C0022,C0018"
D16995E70BD8ABF562C6F181A2B6337F,"C0024,C0033,C0038,C0027,C0014"
D17451299FDF97964647E1EEFC4F1A34,"C0007,D0010,C0037,C0032,C0018"
D175C9AB7F28420F4930474477AB6AE3,"D0004,C0023,C0036,C0031,D0013"
D17960A18D1F7AA5305C08166280473E,"C0039,C0021,C0002,D0010,A0019"
D1C11849864019802D8256EB3C7EC509,"D0010,C0041,D0013,C0002,A0039"
D1C333F289B77EA5A69A2AAF8A63A423,"C0012,C0019,C0035,C0031,C0036"
D1D51F35BE7FD0316E2E8FD5049C5BB7,"D0003,D0004,D0008,C0041,C0031"
D1DB8493018E55B19B0E37BFC7656AE6,"D0004,D0007,C0017,C0016,C0028"
D1E87F6353DAE493A66F5AEA4F82E5AC,"D0004,D0006,D0002,D0011,C0011"
D1E8F6E019432B90557430D4F2198E58,"D0003,D0004,D0006,C0038,C0024"
D1FF901A349E5B6DAD38EA28397646F0,"D0003,D0004,D0006,D0002,D0007"
D2130F22736BBB9CA2134E21AB08A216,"D0011,C0011,C0027,C0037,C0017"
D2246EB3632063197FA061D0D62E02FF,"C0017,C0034,C0025,C0035,C0027"
D23C44E6805E54363624980AE2BBF9C0,"D0003,D0004,D0006,D0002,D0007"
D257F399E77E15E2AF0F375FCD8D9835,"D0001,C0032,C0040,C0030,C0005"
D2639FEDAFAD3207C1C6AEEDEEC8D5AB,"D0003,D0006,D0011,C0031,C0016"
D2653EBF97603E86F1C002AA0AD65B19,"C0030,C0040,C0036,C0016,C0044"
D2970C19E897E18C96FC0E93420D08CE,"D0001,D0002,C0018,C0037,C0022"
D29A504E84EB2A66F51C9091CD53BB2A,"C0025,C0018,C0013,D0014,C0002"
D2A49B6EEB38BE531AAFCF9110691D50,"C0041,C0014,D0012,A0008,C0005"
D2D008186939C709CD2B78BE6F5DE30D,"D0001,C0040,C0028,C0035,C0008"
D2D6456C4ECE6D6B5674666DC578D727,"D0002,C0014,C0036,C0044,C0031"
D2E2C6FC2ACAF88DE246C9C8F31CC35A,"D0005,C0036,C0024,C0043,C0005"
D2E6034DB06FFA990FEE86C0C4B93969,"D0005,D0002,C0032,C0027,C0020"
D2F30EC59EEF059C6F48313B4C136076,"D0004,D0002,D0007,D0005,D0008"
D2FAA8555DDC337CE3DFE00F99483EA2,"C0012,C0019,C0042,C0017,C0020"
D30002679B6ADD4E93D846EF9A85BB9C,"D0007,C0024,C0031,C0015,A0019"
D30C45CA1B2BD7AD7E6F8F357BCE0F43,"D0001,D0011,C0036,D0009,A0040"
D30DB07688328D8A24887EC3F355AA38,"C0026,C0043,C0037,C0015,C0016"
D310CD37BDE0EBB321D1373428773D93,"D0004,D0005,D0008,C0036,C0009"
D31682F483C197F6BCD804743AB19526,"C0013,C0026,C0039,C0027,C0020"
D32249071B4DB7B7AE6A02C62BC0836B,"D0004,C0024,C0022,C0038,C0042"
D33816CA6F38D0D24DAC2ED20324CD32,"D0006,C0011,D0007,C0028,C0039"
D35602C2462B03A13249152FA8740F42,"C0012,C0044,C0013,C0033,C0038"
D3761D7BB81FE81C5510E31D6E393677,"D0005,C0037,C0014,C0030,C0039"
D37AA7D7D35B749F63200C45CDC9EF15,"D0007,C0043,C0034,C0036,C0017"
D383A68544AB7B04A669B5FC67C65DE8,"D0001,D0003,D0004,D0002,A0024"
D3B4A68DC5E1D57B0F763D3B5B708357,"C0011,D0013,C0021,C0037,C0007"
D3D730E7559D2D67DB40DDBF5FB05F6A,"D0001,C0020,C0045,C0041,C0039"
D3D965A4E3E850893D080F524A437F8E,"D0002,C0045,C0034,C0032,D0013"
D3EFFDC75478255DDA86917B90816658,"D0010,C0032,C0041,C0022,C0019"
D3F22F23A353DE01C561CE828A0225DF,"D0005,C0029,C0022,C0008,C0004"
D3F60BCBEF7E66C37C87EC95FB13CA29,"D0003,D0010,C0021,C0038,C0018"
D40A3846C08383CAF87917A68BDDC334,"D0001,D0005,C0011,C0018,C0023"
D4113D847BBA5BD73F2DB2AD8C3BCF1A,"C0028,C0023,C0044,C0040,C0013"
D414EFD1D57CC7761DB5ABA0ADC8241C,"C0022,C0014,C0028,C0018,C0036"
D417136798AE64907DD4FEE3FBD732A5,"D0005,C0035,C0016,C0022,D0013"
D438916BFCE4D898129E38CA0F148230,"C0012,C0021,C0032,C0018,C0019"
D453E5459B459B8E3B0448D582C6ECE7,"C0030,C0021,C0032,D0009,D0008"
D45839DF61A02E088184ABACEA2C8E18,"D0009,D0010,C0034,C0038,C0021"
D4919EFFB840501A07C386D5005E366D,"D0009,C0011,C0012,C0034,C0032"
D4A192225DFC8642926DD93132F7AB9D,"D0003,D0004,D0014,D0012,D0005"
D4A8A54B4ABE19DF2B97451645CC1F63,"C0041,C0043,C0019,C0034,C0037"
D4B066776659684E73A1CC486417D37B,"D0001,C0027,C0045,C0021,C0032"
D4B198E7B9F22D139F010C4CD3982464,"C0041,C0044,C0036,C0031,C0027"
D4B59A728CC84457A8AD1BDBDBBE9108,"D0001,D0011,D0002,C0021,C0026"
D4BBDFB1B5D477E0B9B8A763B9D9A298,"D0005,C0021,C0042,C0014,C0016"
D4CEBACA6BDEF0ABE1053B0607167B0B,"D0011,D0001,D0003,D0004,D0006"
D4D166E351AAE718FEC165CA96F0259E,"D0006,C0025,C0020,C0026,C0032"
D4D5579E797FD5516595340ED5247BCE,"D0001,D0006,D0002,D0007,D0008"
D50C0436A54CADD4867BFED25E77B9F6,"D0007,D0005,D0010,D0008,D0009"
D516D8BEEDCBE67A0333902D6739EE2A,"D0006,C0008,C0027,C0041,C0038"
D5193CF5BDD60EFC25131CDF9DEBE932,"C0040,D0009,A0007,C0009,A0039"
D52C8A3AB9BC759C61439DBBD1288D64,"D0005,D0007,C0015,C0038,C0016"
D52F4EB553F8C94E7119750A842ECE19,"D0001,D0006,C0044,C0042,D0012"
D5339B92EF4BE33CDEE6F57430306BC6,"C0012,C0014,C0040,C0044,C0025"
D546EAB90BEF8F667946BC5EA0A4C2C9,"C0013,C0018,D0002,A0036,A0040"
D54DA00599C18DB87BF42F154DA2AB95,"C0018,C0020,C0015,D0012,C0002"
D555832141B2E5A0C60919E15AEF3D47,"D0005,C0011,C0020,C0031,C0016"
D5614F3916F962ADBF4FBBD43B902BF5,"C0007,C0025,C0018,C0031,C0016"
D5632619A2BF47C1C5A684C6B5FA0901,"D0003,D0004,D0006,D0011,D0002"
D5696905DCEF139EC95A14D6FA8CAA28,"D0007,C0035,C0025,C0039,D0014"
D57F9A75D8C97E1EA5E4BD178FE2D6BF,"D0003,C0035,C0026,C0040,C0004"
D584FDB63D1BEADDC4F3536F7AB52840,"C0011,C0040,C0030,C0022,C0016"
D58BB4B35878E6745BA8AB11D4479FFD,"D0003,D0011,D0008,C0036,C0022"
D5C7E62926972FBA4CE063F110CBB325,"C0039,C0026,C0024,C0004,A0009"
D5E035BB72BFB67AF1F84B9A9413A6D3,"D0002,C0041,C0015,C0014,C0009"
D5E2A45EDC91B64C65EF1DBDAA28B892,"C0016,C0023,C0014,C0033,D0012"
D602AA295F3909EF440C756CEA2B2FA4,"D0005,D0012,D0014,D0007,D0009"
D60686940A4AD37224BCA441F6EFAC8E,"D0003,D0004,D0006,D0002,C0012"
D607DCAE984AA636CFA3A71E828082AD,"D0001,D0007,D0002,C0019,C0022"
D6090CD02D47E0319FEF53427D599936,"D0004,D0007,D0011,C0030,C0031"
D61F5DD2026A4121F33AA8021F77ED18,"D0005,C0037,D0014,A0040,A0024"
D629C1DB37595B2E62BC802FE4864348,"C0034,C0013,C0039,D0008,C0006"
D64BC0EA9C05F48581BFC66FB6D8645A,"D0001,D0003,D0005,D0014,D0007"
D654A6E69DDC78603475A512EB4C8D94,"C0036,D0014,C0007,C0008,A0009"
D6683D988697E64F2C3462B7CFB64033,"D0001,D0003,D0004,D0007,D0010"
D66C82E7C20D746EC49E0A5D80CBAACF,"D0003,D0005,D0009,D0010,D0012"
D6725CD2850C30D9B645C5D67793D4CC,"C0031,C0026,C0041,C0036,D0013"
D67A5817821ECF51BD25C3FA535AA3AC,"D0002,C0011,C0015,C0032,C0008"
D69BDF73149A3391790E132CEA1C7A2B,"C0018,C0014,C0028,C0042,D0010"
D6B165ACA06B08E779E02E577B3B1775,"C0012,C0011,C0040,C0036,C0020"
D6B38092AEE56AB0D7EDB6D35A2C0CDF,"D0003,D0005,D0010,C0021,C0022"
D6C6EAFC7C0ABAB6A5653591D387B2DE,"C0019,C0018,C0020,C0023,C0036"
D6CD9C6C5BC2FA0C4808583949D9A28C,"D0006,C0024,C0034,T0001,C0005"
D6CF8F39A16EF82E15625CF57AC6DF1C,"C0030,C0039,C0018,C0013,C0031"
D6EF202BE9778ADDA37B707F3E6D1FB0,"D0005,C0040,C0014,C0035,D0013"
D7080A8775E3AE49EA67D9DD0760D297,"D0005,D0006,D0007,C0012,D0014"
D71AAF28AEC83043A3A367F232155E3A,"D0005,D0007,C0016,C0042,C0019"
D7284DAD33EE67E56ECFFB7522EE882B,"D0001,D0003,D0004,D0002,C0011"
D7388D28D4A07CE87C4F514DA1977182,"D0013,C0023,C0026,C0014,A0039"
D745858D79A73A58F49D83DDE250F9E6,"C0026,C0021,C0006,A0040,C0009"
D74ED5255DBA96FAC346E308639A21D0,"D0008,C0042,C0044,C0033,C0040"
D763413FCB20A9BB8DF368B4B507AF0E,"D0013,C0037,C0024,C0033,D0010"
D76B4390C224E9D8B6C87C511893AEF9,"D0011,D0007,C0011,C0022,C0041"
D7747BA37035CA9031CE9515204DBEFF,"C0033,C0025,C0031,C0018,C0045"
D78EC67516D38F3AEA5D87B5048AD8CC,"D0001,C0007,C0003,C0009,A0024"
D79332BE88E4C44AAA34B68072F5AA4E,"C0025,C0023,C0035,C0030,C0027"
D79F876C6989B002B4184F5EA12DAE0F,"D0003,D0004,D0005,D0006,D0002"
D7A73F97D9AA532482CA383D41F5F462,"D0003,D0004,D0006,D0005,D0002"
D7EAA7AEA2BCD3892ABEDD69D4D47B90,"D0003,D0004,D0009,C0024,C0032"
D7F8790AE802431D9DA4433D7A026B6F,"C0017,C0038,C0045,C0001,C0007"
D803FA01979978E2184B461BA341357F,"C0018,C0040,C0042,C0035,C0033"
D8103BA576BC6FFECB6EE25D3B75859C,"D0007,C0026,C0021,C0025,C0020"
D822D19D8D89BB17461FE84633CBE38D,"C0013,C0022,C0036,C0019,C0006"
D823495393F3F40499247BEF5392BCD3,"C0024,C0025,C0038,C0031,D0013"
D87A045C7EB8AD99BA818E0830C3E57F,"D0004,D0006,D0010,D0009,D0008"
D88B6657535D237688864DA4B1D3D61B,"C0038,C0024,D0013,A0019,A0022"
D89BD5B56057605149F66A85D8346448,"C0025,C0034,C0016,C0015,C0028"
D8ACAAD212D14F33904BE374AE9DDC53,"C0011,C0037,C0015,C0021,A0031"
D8F06DDEF965E597F3246A5D584D1EFB,"D0004,C0020,C0037,C0033,C0023"
D908670175DC3BC0839F10DEBF545166,"C0042,C0039,C0030,C0024,D0014"
D9134EA81E4043F1614D1407F15A4647,"D0005,C0011,C0026,C0029,T0001"
D920A66649C96698B13D744D25331A05,"D0009,D0010,C0043,C0033,C0025"
D945A3FE79AFAA4F5F58D69B502ADBD3,"D0001,D0003,D0004,D0013,D0012"
D9745B56DE7C8EF9E3B210614A6459BE,"C0026,C0033,C0045,C0034,A0038"
D975D14833AF5F4F8E7C864B9440BCCA,"D0008,C0016,C0015,C0037,C0003"
D98CE10DCD4F7DF2DDD66D4506414EC8,"C0014,C0032,C0040,D0007,C0002"
D998D2754C80070E9BD451CB7D4AD61A,"D0001,D0003,D0006,D0005,D0007"
D999C4966BC8DAEBE1CABDACABB16DCF,"C0041,C0027,C0029,D0012,C0008"
D99D7705FF85103FC4220B22B043C0B9,"D0006,C0025,C0045,C0026,C0018"
D9A0D0D21319244A41EAC44554C482EA,"C0026,C0038,C0022,D0008,D0009"
D9A5BE9F2F8CD352A3E71DD2382B4B2B,"D0005,D0007,D0002,D0012,C0033"
D9B694BC09525E636391026746181983,"D0004,C0022,C0008,C0009,A0039"
D9B984261BFE72DA88AA8DCDB9475F2C,"D0003,D0007,C0037,C0040,C0008"
D9B9A9A1D5B599C5B89EB9DD076CE3ED,"D0005,D0009,C0045,C0018,C0028"
D9C55CF6F7973531A298E9FB0EE284C8,"C0019,D0005,D0006,C0002,C0009"
D9F5A55B49AC0C7DC38BDA3F964D33E4,"C0030,C0026,C0031,D0008,A0006"
D9F5D9F054DBE9E9C16399D1F224BAD0,"D0003,D0002,D0007,D0011,D0010"
DA07CC24D64BD1A2B83FC6FC3563A131,"D0006,C0031,C0013,C0019,C0037"
DA16F9776A9E5FD1B53BA70109CA9E3E,"D0005,C0014,C0038,C0016,C0032"
DA4E21CFCCC41D7BFF0DC3F3939AB535,"D0004,C0039,C0042,C0019,C0025"
DA6E026F210CD56E93D452BB45CCC07E,"D0004,D0001,C0018,C0002,C0008"
DA8E7B9F5CBD38850806990046B2FC22,"D0014,D0005,D0006,D0008,D0009"
DA9D5913A90679215ECBE312E0A8B351,"C0026,C0022,A0006,C0009,A0010"
DA9E016E6EA7C3E2C068D29354859267,"D0011,D0002,C0038,C0015,C0041"
DAA0F4CA88162E4F1E5C9092CBCC5CB8,"C0027,C0038,D0010,C0001,A0019"
DAA21922A12D5905D0188A94C6331BDE,"D0001,D0005,C0012,C0011,D0013"
DAA94140587ED67E3387C881EE6C4F06,"C0045,C0019,C0042,A0008,C0005"
DB0E69E80D1DBEDA65EF571767AEA187,"D0005,C0030,C0024,C0026,C0020"
DB1B417C41FFBEEBED55F0B58E033DA1,"D0002,C0027,C0018,C0043,C0042"
DB3B56C2811F0A01D1D62214D87CEF71,"D0007,C0037,C0036,C0013,A0008"
DB3D731064C8DBA034C0EFE2A63BA96A,"C0038,C0029,D0014,A0036,C0002"
DB585081185869440DC1DBFD9C3F933E,"C0012,C0044,C0034,C0014,C0043"
DB60463B8AA9D93C0D0BF4FA86795298,"D0001,D0006,C0039,C0024,C0004"
DB8682AC0F725C20B8D0CF0EC43869FB,"D0007,C0018,D0014,C0004,C0006"
DBAC44B48CF80E858D9377BB5F33DA4D,"C0012,D0009,C0016,C0013,C0038"
DBB3F75BB20C53F815F016393ED61402,"D0005,C0030,C0017,C0028,C0024"
DC00BBF5F0ADA776D5C25FA7C2EBD419,"D0001,D0011,C0011,D0008,C0037"
DC0A4425378ECC692FBE6740E21E2D48,"C0007,D0009,C0019,C0037,C0025"
DC0CBDD59E0F734779FCD49D3A9C0519,"D0001,C0012,C0020,C0041,C0035"
DC121BE9FAFC85A81B930E95B1ACEC87,"D0005,C0011,C0014,C0020,C0034"
DC23349EA1D7E226120617D114198A0D,"C0045,T0001,C0004,C0003,A0007"
DC29C6B443C4EC182544E8BCE5199497,"C0030,C0045,C0018,D0009,C0002"
DC31C47133F1F6438411ABA5B6D7C069,"D0008,C0008,C0043,C0015,C0029"
DC57E324DCDF250B8EB19A795A9A8D74,"C0031,C0026,C0034,C0013,C0025"
DC8408D56D210B87E64C53094EDD86BA,"C0031,C0030,D0012,D0014,C0008"
DC8E1FDB52AF1F5CED0B4B91B6635E25,"D0001,D0006,C0030,C0025,C0033"
DC965A3CF7AB8FCADB14E6138F8FE0A6,"D0011,C0041,C0020,C0017,C0045"
DCBB141C703C0770D6516990A985380A,"D0004,D0006,D0010,D0009,D0013"
DCC4D1734F01DAF4F19D11FF4BCAC842,"C0020,C0038,C0015,A0036,A0039"
DCC7F2A8A66C8CC464656155F0CF1537,"D0001,C0032,C0030,C0035,C0001"
DCC92DC98C8B2BA65B3BE9233BF6E1F0,"C0032,C0041,C0013,C0027,C0026"
DCD540574B8262D37C5AB9A32BDC8757,"D0003,D0005,C0042,C0015,C0045"
DCE3ACCBC5ED405DD26198B44DB00456,"D0003,C0032,C0029,C0004,A0023"
DD062492FB7D35474AA4ADA6743EE21D,"D0001,D0003,D0004,D0006,D0002"
DD0CACBB8DEF71346329C77430F9D6F5,"C0011,C0024,C0037,C0045,C0003"
DD169FA8CAECE56CA9E014D69296D0D3,"C0036,C0035,C0037,C0010,A0021"
DD535AB70EB2F2DEC986FAB416006C28,"D0004,C0012,C0035,C0028,D0012"
DD610DF7A6600ECD426DC335D35BAC74,"D0004,C0015,C0008,C0006,C0004"
DD72400ADB107504EB91A4DA997D1CBF,"D0001,D0003,D0004,D0002,D0011"
DD81EB83EF1CAA9356F777F24BAA24B6,"C0019,C0032,C0025,C0002,C0001"
DDA54359CA31C7870B46D0E4E91E28A8,"D0008,C0027,C0028,C0026,C0040"
DDE15E3DA6EE9554B413447090189E62,"D0001,D0004,D0006,C0034,C0014"
DDE6A47107840CA3D32DF67DD5543176,"D0004,D0006,D0002,D0007,D0008"
DDFA9A4F775F3EC24A134A0BE3EDF273,"C0017,C0036,D0013,C0009,A0037"
DDFF1A3704922D87B702A12BA389F3D9,"C0011,C0025,C0016,C0020,C0036"
DE04D70BDEE3EC719F4673E9A12DA3DD,"C0011,C0033,C0015,C0032,C0036"
DE18819184B8EF01DC04101A21C30FD3,"C0034,C0045,D0009,C0001,C0008"
DE1AFE0BA08CA3985BA3BA88C670B6F6,"D0006,C0007,C0028,C0021,C0026"
DE1C4BCE634E931D6BBE039411D9D95F,"D0009,C0011,C0042,C0039,T0001"
DE347E72D3FF819692B91CC8B310B60D,"D0006,D0007,C0012,C0036,C0030"
DE3AE1C5A3F77212EC0E3B3734C73B1A,"D0001,D0003,D0004,D0006,D0011"
DE3BF066BBD02A226350F0E882DBA3FB,"D0003,D0008,C0042,C0017,T0001"
DE53AC007AFF99C01FD5F86BD5EF2F78,"D0011,C0011,C0045,C0025,C0031"
DE56D5DD430F8C4B045D512C7AAAA859,"D0004,D0012,C0016,C0034,C0023"
DE6C8CF59F0AD80BEFB02D82CE8D6D21,"D0003,C0040,C0020,C0023,C0027"
DE810EE2CF55E4ED7A91E4DC60C14308,"D0005,D0010,C0022,C0041,D0012"
DE8EA3140CB0D7B2F6EFDDBA1200915B,"D0001,D0003,C0018,C0028,C0019"
DE94AA515C2B3FD70849708654E3A9BB,"C0011,C0019,C0038,D0013,C0003"
DEAC011762AE8DF0AF8C904444E32E48,"D0001,D0005,D0010,D0013,C0031"
DF14AB4465090FE91D87886197D047E5,"C0043,C0018,C0045,C0031,C0015"
DF18A9D5EFAFFE826B3B11360D3A5DAF,"D0006,D0002,C0007,C0040,C0005"
DF2228D37564AC9D0ED8C35060F3388C,"D0001,D0014,C0037,C0014,C0025"
DF297924543C8AFF8DD6303744DC7B81,"D0011,D0001,D0003,D0004,D0006"
DF3C1A3D678E8845C80F9490F421355C,"D0010,C0013,C0035,C0042,C0036"
DF41BB235D5A951FB5EB206B7D38AF14,"C0019,C0024,D0010,T0001,A0038"
DF44CCFF90F1F8CF8029FD3140442FB9,"D0003,D0002,C0035,C0029,C0020"
DF460568AA6075B4DE2525B1C20153C3,"D0007,C0025,C0040,D0013,C0003"
DF47050969EF3A6ADB4CCA903356B5AD,"D0009,C0042,C0044,C0020,D0013"
DF47E0A63C74A0F10690D1F05A8F81A0,"D0007,D0012,C0034,C0014,C0004"
DF4EFE3BAAC5BC9963C8DB4F594A5060,"D0007,C0022,C0040,C0024,C0013"
DF5216631D8E2FDCA6B2CA725E98C3FA,"D0004,C0028,C0037,C0023,A0036"
DF533BC249FB6AC1EFC5CC94F45B396B,"C0030,C0032,C0031,T0001,C0009"
DF6BDB26DC66A4187BE2EB6042FEE89E,"C0041,C0024,C0042,C0034,C0045"
DF7E5F2252B9C5F64909491A5BF23F4A,"D0003,D0010,D0009,C0034,D0013"
DF99E36C9D5E8FE07CFD26336B20FD9E,"C0045,C0038,D0008,C0004,C0003"
DFA971EA4544696FE98125212AB487E2,"C0037,C0039,C0038,C0026,C0008"
DFC514AC148C2D6427D82A157408428B,"D0011,C0015,C0044,C0019,C0007"
DFC6F16422624EF48D4E7C09C5A3A555,"C0012,C0031,C0020,C0016,C0025"
DFCBBC94A9BF1D90059898958D2C04BC,"D0001,D0005,C0020,C0043,C0039"
DFCF30F6C9ED596DE65D88CC7A1C3DDE,"D0001,D0002,C0025,C0045,D0013"
DFD0863047C6C35CBE00F1E235779C55,"D0003,C0019,C0038,C0035,D0013"
DFDFDB5D14231179587BC91BB548C3CB,"D0001,C0012,C0020,C0027,C0028"
DFEC443185B3FADCF9E0577BFE4B6B9B,"D0001,D0004,D0012,D0013,D0007"
E005151291A35E3C29461819C2B8C41C,"D0005,C0032,C0039,C0040,C0021"
E02853FE4948BE321367B286AC0DEE06,"C0033,C0018,C0021,C0036,C0026"
E0426427D628F58B9634FA6B18DBA858,"D0004,C0008,C0018,C0014,C0040"
E04AF33417A7DA8D7CF18E874D56E22E,"D0011,C0011,C0006,C0004,A0040"
E05B646A81F6DFD3038E2756476395D9,"C0020,C0036,A0036,C0003,A0040"
E07B26FB3999C43AE04AF66BA9013854,"D0001,D0003,D0004,D0006,D0007"
E08D2783E670424D6402348887F9B6ED,"D0007,C0007,C0023,C0020,C0034"
E08DC0AF7106EDFA9CEAB0E63B0B63E5,"C0016,C0037,C0031,C0042,C0040"
E09719D5689F07876A7DC6722DA7F20B,"D0001,D0011,D0010,C0038,C0023"
E0ACED89305BD70FEDB142730ADC1417,"C0025,C0035,C0040,C0030,A0008"
E0B47F56F7A4C373306E5B89967FF963,"D0003,D0005,C0041,C0028,C0007"
E0BFF2A6C8E4878A570AFA9DE5CA8B52,"D0005,D0014,C0016,C0038,C0019"
E0D8437C3A7816CB5D8CE59355B40D6A,"D0003,C0041,C0042,C0040,C0025"
E0F2520442E497CE58B10F583D3C5218,"C0016,C0025,D0002,D0008,A0006"
E1070B5E73D562A6CA02CF558A73CDDE,"D0004,D0006,D0007,C0027,C0041"
E111FD9227B20515FE203B14743C5EF7,"D0007,D0002,D0011,C0041,C0027"
E12CA8AB4D34DE6A65BA10B29C1BB6BA,"C0029,C0013,C0017,C0023,A0036"
E13722F60CB94AFAC6400287ED2DE28C,"D0004,C0013,C0035,C0015,C0039"
E13E9A04222E1E1AF0A12373F84499B9,"C0030,C0024,C0014,T0001,A0035"
E14CB694C66DE57944C29BA90B7F26B6,"D0003,D0008,C0033,C0035,C0043"
